actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,login_total_day_x,playtime_per_day,sit_count,exp_get_amout,item_get_count,money_get_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,login_total_day_y,sit_count_perday,item_get_count_perday,money_get_count_perday,teleport_count_perday,total_party_time,average_party_time,class
20038349,8,8,1,20947,-20.05022199,8,25,4,5236.75,28,2606723,1647,26,0,9,30,9,16,4,7,411.75,6.5,7.5,0,0,0
20038377,80,80,1,428539,-23.04834799,80,0,15,28569.26667,87,469492638,18018,3947,48,121,394,106,23,15,5.8,1201.2,263.1333333,26.26666667,33265,11088.33333,0
20038406,5,5,1,22015,-1.88030888,5,30,4,5503.75,7,6677367,309,26,0,5,21,3,0,4,1.75,77.25,6.5,5.25,4345,2172.5,0
20038407,4,4,1,26459,-0.685097698,4,19,4,6614.75,28,1958076,291,139,0,9,28,7,39,4,7,72.75,34.75,7,4669,4669,0
20038410,87,88,1,204983,392.4563793,87,0,11,18634.81818,152,224396927,3015,1558,17,96,224,89,49,11,13.81818182,274.0909091,141.6363636,20.36363636,6631,1326.2,0
20038425,14,15,1,58978,0.464156126,14,22,5,11795.6,20,4870983,1323,164,3,5,42,6,67,5,4,264.6,32.8,8.4,0,0,0
20038438,21,21,1,162468,2.386722308,21,38,8,20308.5,98,75402474,84601,915,6,30,198,23,22,8,12.25,10575.125,114.375,24.75,21246,3035.142857,0
20038446,97,95,1,527815,1.710885443,97,0,14,37701.07143,715,589451160,277416,6668,549,396,2070,1253,662,14,51.07142857,19815.42857,476.2857143,147.8571429,48081,1657.965517,0
20038447,196,195,1,419620,4.618693103,196,30,15,27974.66667,325,503593918,151837,4972,227,142,517,194,338,15,21.66666667,10122.46667,331.4666667,34.46666667,29844,2295.692308,0
20038450,113,112,1,240809,42.26739449,113,0,13,18523.76923,137,274970069,45601,2576,24,59,370,65,198,13,10.53846154,3507.769231,198.1538462,28.46153846,49039,4086.583333,0
20038453,189,189,1,600573,43.03599562,189,35,15,40038.2,497,262140495,101931,5246,140,215,897,382,324,15,33.13333333,6795.4,349.7333333,59.8,77368,3516.727273,0
20038456,53,53,1,85428,-47.45859671,53,0,14,6102,0,6574779,51348,25,0,0,1,0,0,14,0,3667.714286,1.785714286,0.071428571,0,0,0
20038457,44,43,1,894994,-0.631539429,44,32,12,74582.83333,5,44419834,60984,42,1,5,92,6,0,12,0.416666667,5082,3.5,7.666666667,0,0,1
20038462,220,217,1,527874,42.13455484,220,32,15,35191.6,795,419118477,10064,3707,220,147,775,205,58,15,53,670.9333333,247.1333333,51.66666667,37056,3705.6,0
20038463,47,47,1,128462,3.756052373,47,35,12,10705.16667,201,47487983,841,75,0,26,129,22,19,12,16.75,70.08333333,6.25,10.75,3911,1303.666667,0
20038472,117,117,1,198949,-75.97420444,117,16,15,13263.26667,102,46854259,46801,1822,21,69,314,48,150,15,6.8,3120.066667,121.4666667,20.93333333,18304,1664,0
20038475,18,18,1,119026,0.04994707,18,28,13,9155.846154,241,25660427,3196,1658,4,31,100,32,90,13,18.53846154,245.8461538,127.5384615,7.692307692,9900,3300,0
20038490,53,51,1,213051,-40.85531633,53,42,10,21305.1,46,131122097,75625,2740,13,37,268,40,149,10,4.6,7562.5,274,26.8,4737,1184.25,0
20038504,37,36,1,71422,-97.68308084,37,42,9,7935.777778,126,59938365,6126,740,33,27,125,48,55,9,14,680.6666667,82.22222222,13.88888889,3196,1598,0
20038520,48,48,1,33477,200.3992293,48,0,10,3347.7,6,39749700,10171,266,48,40,97,40,23,10,0.6,1017.1,26.6,9.7,0,0,0
20038523,186,185,1,559171,0.592391236,186,35,15,37278.06667,677,416012011,53243,4102,255,292,984,348,1225,15,45.13333333,3549.533333,273.4666667,65.6,53841,1856.586207,0
20038527,93,93,1,428904,3.601167161,93,3,15,28593.6,405,282283939,15189,1671,80,91,469,124,480,15,27,1012.6,111.4,31.26666667,14896,4965.333333,0
20038540,54,53,1,458945,5.313959189,54,28,9,50993.88889,82,29333568,26676,1816,14,122,407,133,573,9,9.111111111,2964,201.7777778,45.22222222,56339,4333.769231,0
20038545,69,69,1,77684,-5.605388497,69,0,15,5178.933333,0,0,97656,54,0,0,35,0,0,15,0,6510.4,3.6,2.333333333,0,0,0
20038576,41,42,1,220594,15.63604631,41,48,9,24510.44444,36,263143394,9050,2237,14,44,179,44,96,9,4,1005.555556,248.5555556,19.88888889,66491,5540.916667,0
20038595,405,405,1,523453,-50.84817739,405,45,14,37389.5,1822,572800972,200280,4322,565,157,1195,498,237,14,130.1428571,14305.71429,308.7142857,85.35714286,100159,2635.763158,0
20038606,27,28,1,129650,181.7389356,27,21,9,14405.55556,60,4478381,1147,619,0,12,143,11,100,9,6.666666667,127.4444444,68.77777778,15.88888889,53,53,0
20038633,95,94,1,469449,6.219757631,95,20,15,31296.6,193,426197341,176941,5374,160,141,675,218,390,15,12.86666667,11796.06667,358.2666667,45,31143,2831.181818,0
20038649,28,27,1,145948,-90.02220654,28,0,11,13268,105,156294369,1193,2197,20,9,133,15,23,11,9.545454545,108.4545455,199.7272727,12.09090909,9162,4581,0
20038661,30,28,1,913001,12.04457717,30,37,13,70230.84615,2040,114958096,33181,3413,96,17,220,88,7,13,156.9230769,2552.384615,262.5384615,16.92307692,0,0,0
20038664,17,16,1,107225,1.713965959,17,24,11,9747.727273,30,9755732,23962,1025,1,31,131,29,291,11,2.727272727,2178.363636,93.18181818,11.90909091,260,260,0
20038671,343,344,1,689135,46.87434683,343,39,15,45942.33333,1190,251659358,257508,3603,354,157,1257,416,318,15,79.33333333,17167.2,240.2,83.8,73495,1884.487179,0
20038684,35,35,1,165939,-9.211595827,35,0,13,12764.53846,185,204237026,12292,2105,45,19,248,37,74,13,14.23076923,945.5384615,161.9230769,19.07692308,0,0,0
20038714,39,43,1,1092688,-0.854452506,39,0,15,72845.86667,2780,722594054,43439,11273,0,93,718,679,0,15,185.3333333,2895.933333,751.5333333,47.86666667,0,0,0
20038720,24,23,1,940083,-1.954426364,24,44,12,78340.25,8319,427960275,61842,1881,169,47,259,173,4,12,693.25,5153.5,156.75,21.58333333,690,690,1
20038727,3,3,1,32308,1.277918782,3,12,3,10769.33333,131,594079,568,256,0,7,26,7,65,3,43.66666667,189.3333333,85.33333333,8.666666667,0,0,0
20038731,36,35,1,101892,139.462951,36,27,9,11321.33333,30,19645664,12736,812,8,17,97,20,75,9,3.333333333,1415.111111,90.22222222,10.77777778,44879,7479.833333,0
20038736,64,64,1,361224,-14.44927801,64,0,14,25801.71429,945,283655934,50839,2620,196,207,702,263,207,14,67.5,3631.357143,187.1428571,50.14285714,64282,4944.769231,0
20038745,14,14,1,110997,19.97775616,14,22,6,18499.5,102,6608983,1991,765,0,29,72,25,43,6,17,331.8333333,127.5,12,1395,348.75,0
20038751,6,6,1,27370,-57.44961637,6,44,3,9123.333333,13,26618787,41029,298,13,1,22,10,25,3,4.333333333,13676.33333,99.33333333,7.333333333,142,142,0
20038774,16,15,1,117278,3.144468698,16,24,8,14659.75,32,12516743,79081,1335,0,62,140,52,127,8,4,9885.125,166.875,17.5,6613,1102.166667,0
20038781,18,18,1,11626,19.38190263,18,0,8,1453.25,0,0,425,13,0,0,0,0,0,8,0,53.125,1.625,0,0,0,0
20038822,27,24,1,921526,59.53073163,27,46,14,65823.28571,3028,299680553,40719,735,217,169,599,511,17258,14,216.2857143,2908.5,52.5,42.78571429,0,0,0
20038842,17,16,1,1165935,-6.919040084,17,0,15,77729,10757,1161230088,45357,30889,0,650,653,594,0,15,717.1333333,3023.8,2059.266667,43.53333333,0,0,0
20038845,9,9,1,20838,840.8864574,9,0,3,6946,11,25087885,4936,359,0,0,36,0,284,3,3.666666667,1645.333333,119.6666667,12,7111,2370.333333,0
20038857,42,41,1,998639,1.845300454,42,38,15,66575.93333,306,162348887,10382,33,142,180,323,264,0,15,20.4,692.1333333,2.2,21.53333333,0,0,0
20038876,21,18,1,718568,16.95249301,21,36,11,65324.36364,5628,145759225,33513,4484,95,169,319,261,9,11,511.6363636,3046.636364,407.6363636,29,0,0,0
20038878,26,27,1,178567,5.162992042,26,39,11,16233.36364,429,87813794,1308,905,13,52,171,50,13,11,39,118.9090909,82.27272727,15.54545455,25997,1444.277778,0
20038888,34,32,1,957426,-0.22110325,34,30,12,79785.5,3469,128093893,79307,2649,193,106,838,722,4,12,289.0833333,6608.916667,220.75,69.83333333,0,0,1
20038901,17,15,1,1110463,3.421534981,17,0,14,79318.78571,13743,1240231214,38524,11756,0,14,49,13,0,14,981.6428571,2751.714286,839.7142857,3.5,0,0,0
20038914,121,119,1,183195,-1.276186577,121,38,10,18319.5,188,182836823,5359,992,12,49,272,26,72,10,18.8,535.9,99.2,27.2,385,385,0
20038946,44,44,1,969397,0.30509688,44,38,13,74569,4817,299927439,48697,9613,82,217,501,385,7,13,370.5384615,3745.923077,739.4615385,38.53846154,0,0,1
20038950,25,25,1,939829,-0.248045123,25,30,12,78319.08333,4234,144049530,51677,37632,0,48,851,666,1,12,352.8333333,4306.416667,3136,70.91666667,0,0,1
20038959,23,24,1,142979,-3.002147168,23,19,9,15886.55556,27,3654320,10072,342,0,31,70,28,253,9,3,1119.111111,38,7.777777778,1400,1400,0
20038984,10,10,1,33283,2.558122765,10,0,6,5547.166667,34,32657234,1041,17,10,10,48,11,15,6,5.666666667,173.5,2.833333333,8,1112,1112,0
20039031,10,10,1,12313,-65.60082839,10,23,6,2052.166667,6,1471469,4138,161,0,1,16,1,8,6,1,689.6666667,26.83333333,2.666666667,0,0,0
20039033,28,29,1,317747,0.797250643,28,31,12,26478.91667,901,45559952,7834,3461,1,49,181,41,71,12,75.08333333,652.8333333,288.4166667,15.08333333,9511,2377.75,1
20039052,25,25,1,267056,-74.77866814,25,47,11,24277.81818,293,247195706,131862,2219,72,77,326,105,97,11,26.63636364,11987.45455,201.7272727,29.63636364,32158,3573.111111,0
20039076,60,59,1,108914,18.45096131,60,0,10,10891.4,86,128577813,24446,1222,25,29,148,28,81,10,8.6,2444.6,122.2,14.8,173,173,0
20039081,51,51,1,321472,-81.28337149,51,0,13,24728.61538,80,160248588,13586,1506,401,47,498,260,46,13,6.153846154,1045.076923,115.8461538,38.30769231,24994,4998.8,0
20039091,162,161,1,369630,3.325079133,162,40,15,24642,504,513608763,208272,5871,74,100,516,101,242,15,33.6,13884.8,391.4,34.4,57303,3370.764706,0
20039134,2,2,1,13924,0,2,0,2,6962,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1464,1464,0
20039149,68,67,1,281088,-13.26164404,68,38,14,20077.71429,213,196880836,16573,2335,123,59,383,117,66,14,15.21428571,1183.785714,166.7857143,27.35714286,19120,2124.444444,0
20039163,3,3,1,11680,381.1347603,3,0,1,11680,50,9749745,49,171,0,14,13,12,2,1,50,49,171,13,0,0,0
20039175,20,20,1,62892,22.17156395,20,17,6,10482,23,39585658,1988,593,6,8,48,9,62,6,3.833333333,331.3333333,98.83333333,8,0,0,0
20039180,97,97,1,578850,-32.94013821,97,0,15,38590,279,347826383,197873,3951,122,45,452,92,338,15,18.6,13191.53333,263.4,30.13333333,57136,6348.444444,0
20039185,14,14,1,13200,-1141.319167,14,0,10,1320,0,0,4,7,0,0,2,0,0,10,0,0.4,0.7,0.2,0,0,0
20039211,22,22,1,62300,-134.0604494,22,0,10,6230,36,20973958,711,677,8,18,76,15,45,10,3.6,71.1,67.7,7.6,10343,3447.666667,0
20039216,6,6,1,22553,-77.74149781,6,22,5,4510.6,21,3554182,201,23,2,4,9,4,1,5,4.2,40.2,4.6,1.8,0,0,0
20039218,110,109,1,331992,1.86971674,110,36,15,22132.8,189,277015770,90152,3866,200,148,618,184,313,15,12.6,6010.133333,257.7333333,41.2,20892,2984.571429,0
20039239,63,63,1,177493,43.41660798,63,42,10,17749.3,146,147312756,38030,2405,33,44,338,51,49,10,14.6,3803,240.5,33.8,22292,2476.888889,0
20039248,46,45,1,244727,-32.32651485,46,47,10,24472.7,113,262290606,35631,1884,22,51,409,44,74,10,11.3,3563.1,188.4,40.9,10507,2626.75,0
20039250,34,35,1,973638,-0.62967037,34,45,13,74895.23077,977,403589414,40057,7977,75,24,127,86,1,13,75.15384615,3081.307692,613.6153846,9.769230769,0,0,1
20039272,190,191,1,636230,-4.948704085,190,39,15,42415.33333,79,162753792,153736,1115,14,72,523,75,282,15,5.266666667,10249.06667,74.33333333,34.86666667,82046,3418.583333,0
20039274,7,6,1,9545,-1.217286537,7,23,6,1590.833333,43,692783,125,18,0,8,11,8,7,6,7.166666667,20.83333333,3,1.833333333,0,0,0
20039290,60,58,1,263939,-32.91574568,60,37,10,26393.9,720,241365828,68613,1918,43,25,310,44,42,10,72,6861.3,191.8,31,32155,1786.388889,0
20039316,54,54,1,22906,-69.67763905,54,0,14,1636.142857,0,0,38714,30,0,0,4,0,0,14,0,2765.285714,2.142857143,0.285714286,0,0,0
20039317,9,9,1,84150,-461.4039335,9,32,6,14025,117,22220323,418,90,0,25,70,22,7,6,19.5,69.66666667,15,11.66666667,2576,1288,0
20039326,41,40,1,111331,7.846269233,41,14,8,13916.375,85,56490794,6657,612,1,26,81,24,305,8,10.625,832.125,76.5,10.125,16676,5558.666667,0
20039328,119,120,1,415436,67.14224814,119,26,15,27695.73333,209,242390933,31824,2449,14,86,404,110,358,15,13.93333333,2121.6,163.2666667,26.93333333,26717,2226.416667,0
20039352,1,2,1,172669,0.420023282,1,27,1,172669,283,18161388,72816,25,0,44,53,36,3,1,283,72816,25,53,0,0,1
20039357,55,55,1,152322,-1.322599493,55,49,13,11717.07692,158,257411282,31450,1083,13,34,161,32,91,13,12.15384615,2419.230769,83.30769231,12.38461538,8746,4373,0
20039383,22,22,1,107627,18.60505264,22,22,8,13453.375,27,6574495,20281,634,0,12,82,10,258,8,3.375,2535.125,79.25,10.25,3091,1030.333333,0
20039410,39,36,1,244912,-215.7450554,39,6,15,16327.46667,360,351268488,16492,2737,22,58,305,34,74,15,24,1099.466667,182.4666667,20.33333333,263,131.5,0
20039412,26,24,1,188920,-29.4490578,26,40,11,17174.54545,263,140731664,2291,2006,28,61,235,67,41,11,23.90909091,208.2727273,182.3636364,21.36363636,12143,1734.714286,0
20039418,43,43,1,215277,157.3632854,43,35,15,14351.8,167,71805401,94194,1489,4,17,210,20,38,15,11.13333333,6279.6,99.26666667,14,26094,1863.857143,0
20039446,9,8,1,80873,-1122.767092,9,0,9,8985.888889,38,167340516,26255,1568,0,4,59,2,149,9,4.222222222,2917.222222,174.2222222,6.555555556,19176,6392,0
20039517,133,131,1,512307,0.810510104,133,42,15,34153.8,422,295862138,20259,5270,88,121,785,162,196,15,28.13333333,1350.6,351.3333333,52.33333333,112426,3306.647059,0
20039533,156,155,1,390025,31.86363951,156,47,11,35456.81818,188,484583268,156344,4073,60,167,531,140,185,11,17.09090909,14213.09091,370.2727273,48.27272727,33895,4842.142857,0
20039551,11,11,1,399016,6.198367985,11,28,7,57002.28571,700,24530348,51587,164,0,31,64,25,13,7,100,7369.571429,23.42857143,9.142857143,0,0,0
20039553,175,174,1,528274,50.3305368,175,48,12,44022.83333,536,309582815,4885,5880,41,103,518,113,155,12,44.66666667,407.0833333,490,43.16666667,46796,3342.571429,1
20039559,44,44,1,190180,79.01187296,44,23,11,17289.09091,61,9041702,35928,699,0,18,130,16,211,11,5.545454545,3266.181818,63.54545455,11.81818182,18625,4656.25,0
20039584,14,14,1,29525,53.72321761,14,0,3,9841.666667,71,41283072,26149,201,36,30,67,41,6,3,23.66666667,8716.333333,67,22.33333333,5,5,0
20039603,7,7,1,35477,7.880401387,7,15,2,17738.5,225,1206185,3285,907,0,3,7,3,6,2,112.5,1642.5,453.5,3.5,0,0,0
20039646,45,43,1,648061,-0.081486156,45,9,10,64806.1,102,9443017,53981,79751,0,1,141,1,2,10,10.2,5398.1,7975.1,14.1,0,0,1
20039653,76,75,1,277231,6.851160224,76,42,15,18482.06667,416,144094580,101022,2868,122,113,486,157,78,15,27.73333333,6734.8,191.2,32.4,55164,2298.5,0
20039668,20,20,1,87470,0.026854922,20,17,12,7289.166667,192,3000134,1525,458,0,39,80,35,130,12,16,127.0833333,38.16666667,6.666666667,3976,1325.333333,0
20039708,8,8,1,70184,4.725977431,8,27,5,14036.8,5,14941093,21850,521,0,13,73,9,84,5,1,4370,104.2,14.6,0,0,0
20039710,7,7,1,38822,0.244835403,7,13,4,9705.5,79,637023,368,166,0,21,33,18,44,4,19.75,92,41.5,8.25,669,669,0
20039754,141,141,1,163720,-5.405228439,141,24,13,12593.84615,0,10760904,103290,98,0,0,0,0,294,13,0,7945.384615,7.538461538,0,0,0,0
20039756,19,18,1,1169161,48.46151984,19,0,15,77944.06667,3824,1177691940,46205,80,0,45,65,30,1043,15,254.9333333,3080.333333,5.333333333,4.333333333,0,0,0
20039767,3,3,1,13401,-789.6989031,3,0,3,4467,0,5076577,45,89,0,0,15,0,3,3,0,15,29.66666667,5,3613,3613,0
20039778,25,25,1,128237,339.7471557,25,27,4,32059.25,139,22254532,25562,850,3,27,129,25,144,4,34.75,6390.5,212.5,32.25,14722,1472.2,0
20039792,6,5,1,21627,3.033846581,6,14,4,5406.75,0,681794,5345,237,0,0,13,0,58,4,0,1336.25,59.25,3.25,93,93,0
20039793,35,34,1,447024,186.319569,35,0,13,34386.46154,1072,348779880,104672,4422,782,102,959,548,87,13,82.46153846,8051.692308,340.1538462,73.76923077,9165,1145.625,0
20039803,15,15,1,47913,-876.8279173,15,0,8,5989.125,32,65748674,14576,474,12,9,72,17,135,8,4,1822,59.25,9,40,40,0
20039805,124,123,1,502280,9.513962332,124,45,14,35877.14286,1121,237714860,103307,3148,542,126,1058,449,449,14,80.07142857,7379.071429,224.8571429,75.57142857,72273,3142.304348,0
20039813,18,18,1,105316,46.80582248,18,0,9,11701.77778,109,170095478,71823,1603,60,17,159,53,605,9,12.11111111,7980.333333,178.1111111,17.66666667,0,0,0
20039820,42,42,1,32145,1002.107855,42,0,13,2472.692308,0,3000,53434,35,0,0,16,0,2,13,0,4110.307692,2.692307692,1.230769231,0,0,0
20039838,15,13,1,1061354,-5.687924104,15,0,15,70756.93333,35,1122168331,97858,38,0,13,39,12,20,15,2.333333333,6523.866667,2.533333333,2.6,0,0,0
20039861,20,20,1,969535,-0.129887008,20,0,13,74579.61538,377,21766251,110362,149991,0,0,166,0,0,13,29,8489.384615,11537.76923,12.76923077,0,0,1
20039886,30,30,1,1114931,11.16710092,30,39,15,74328.73333,6770,210774003,16820,1666,120,296,433,374,2,15,451.3333333,1121.333333,111.0666667,28.86666667,0,0,0
20039892,31,30,1,92529,-1268.944082,31,29,11,8411.727273,15,37730373,3897,1009,8,15,130,18,139,11,1.363636364,354.2727273,91.72727273,11.81818182,0,0,0
20039895,19,19,1,49814,-86.95230257,19,23,8,6226.75,17,2686076,15284,45,0,5,37,5,77,8,2.125,1910.5,5.625,4.625,602,301,0
20039914,54,54,1,124072,1.218115288,54,30,10,12407.2,168,27719070,10701,596,3,16,68,16,214,10,16.8,1070.1,59.6,6.8,138,69,0
20039922,8,7,1,79261,10.76099217,8,24,2,39630.5,466,10077791,3328,307,0,11,41,10,6,2,233,1664,153.5,20.5,0,0,1
20039931,29,30,1,247057,1.94781771,29,47,13,19004.38462,260,378973294,7878,2330,56,91,297,89,119,13,20,606,179.2307692,22.84615385,46241,7706.833333,0
20039937,4,4,1,45368,4.964865103,4,17,3,15122.66667,1,2014454,10043,432,0,3,34,3,95,3,0.333333333,3347.666667,144,11.33333333,1128,376,0
20039938,298,298,1,532438,29.14168786,298,36,15,35495.86667,421,392825105,148970,3943,35,78,753,93,218,15,28.06666667,9931.333333,262.8666667,50.2,2386,1193,0
20039941,86,84,1,148179,-11.13539705,86,38,15,9878.6,211,78265034,2157,1842,10,37,210,34,27,15,14.06666667,143.8,122.8,14,6896,2298.666667,0
20039944,64,65,1,331737,11.29560767,64,0,15,22115.8,169,420295711,5125,3904,196,101,502,194,192,15,11.26666667,341.6666667,260.2666667,33.46666667,27943,2794.3,0
20039957,18,18,1,20478,2.544291435,18,14,3,6826,58,835728,12404,190,0,1,23,1,61,3,19.33333333,4134.666667,63.33333333,7.666666667,0,0,0
20039970,26,23,1,1174055,-0.003473432,26,46,15,78270.33333,380,496076595,91157,242,446,17,730,615,2487,15,25.33333333,6077.133333,16.13333333,48.66666667,0,0,0
20039978,205,203,1,439061,-0.384071917,205,23,14,31361.5,510,632079434,5910,6522,104,115,531,130,480,14,36.42857143,422.1428571,465.8571429,37.92857143,20296,2537,0
20040004,309,310,1,740897,17.62420012,309,40,15,49393.13333,291,505104606,40307,4624,125,221,634,210,980,15,19.4,2687.133333,308.2666667,42.26666667,73456,4320.941176,0
20040029,104,104,1,324218,-23.28982351,104,50,13,24939.84615,489,506084077,180478,3503,73,99,520,106,94,13,37.61538462,13882.92308,269.4615385,40,57382,7172.75,0
20040051,22,21,1,1128341,0.262183152,22,0,15,75222.73333,2686,1196989028,87379,50,0,11,38,10,2598,15,179.0666667,5825.266667,3.333333333,2.533333333,0,0,0
20040059,44,43,1,433678,-55.32673089,44,40,11,39425.27273,1025,140075139,45329,79,12,7,90,18,29,11,93.18181818,4120.818182,7.181818182,8.181818182,0,0,0
20040078,8,8,1,31064,-18.2776204,8,14,3,10354.66667,43,15295186,514,284,2,6,25,6,38,3,14.33333333,171.3333333,94.66666667,8.333333333,0,0,0
20040086,32,31,1,170901,250.6801189,32,48,14,12207.21429,57,260279448,21922,2575,48,32,273,47,203,14,4.071428571,1565.857143,183.9285714,19.5,5526,2763,0
20040090,27,26,1,415389,-0.056886437,27,0,6,69231.5,21,2259794,25527,19513,0,18,69,18,0,6,3.5,4254.5,3252.166667,11.5,0,0,0
20040100,5,5,1,28994,32.58074084,5,11,3,9664.666667,18,334532,588,116,0,10,24,9,48,3,6,196,38.66666667,8,0,0,0
20040124,31,31,1,936116,-0.6756684,31,30,12,78009.66667,603,18844348,62589,1015,71,43,221,88,1,12,50.25,5215.75,84.58333333,18.41666667,0,0,1
20040128,131,131,1,370783,19.49014653,131,43,10,37078.3,966,332404460,97913,3823,105,57,553,106,230,10,96.6,9791.3,382.3,55.3,24802,3543.142857,0
20040140,24,23,1,424609,-1.449950425,24,38,6,70768.16667,2330,152177487,34790,596,67,25,108,64,1,6,388.3333333,5798.333333,99.33333333,18,0,0,0
20040149,11,10,1,172387,2.6428559,11,28,3,57462.33333,412,26975139,16515,577,41,44,121,58,11,3,137.3333333,5505,192.3333333,40.33333333,0,0,1
20040158,59,60,1,399297,-0.756767519,59,43,14,28521.21429,433,295664481,50393,3738,46,160,468,157,132,14,30.92857143,3599.5,267,33.42857143,109354,3037.611111,0
20040169,54,54,1,170886,18.11299931,54,50,13,13145.07692,81,321923412,81307,1705,31,45,289,59,101,13,6.230769231,6254.384615,131.1538462,22.23076923,31011,7752.75,0
20040170,56,57,1,960733,-0.195552771,56,0,13,73902.53846,2327,5611,24314,6,1927,120,1912,1876,0,13,179,1870.307692,0.461538462,147.0769231,41298,10324.5,1
20040175,11,12,1,30173,21.18801578,11,0,5,6034.6,21,39127708,618,362,1,1,20,2,12,5,4.2,123.6,72.4,4,0,0,0
20040182,1,0,1,0,0,1,30,1,0,7,2281666,74,20,6,0,14,5,0,1,7,74,20,14,0,0,0
20040184,57,56,1,257238,2.500085524,57,23,15,17149.2,252,13267717,5101,1703,0,35,188,34,86,15,16.8,340.0666667,113.5333333,12.53333333,25717,3673.857143,0
20040204,56,56,1,101227,-40.05606212,56,0,10,10122.7,32,112246906,52018,1126,13,18,97,19,26,10,3.2,5201.8,112.6,9.7,473,94.6,0
20040208,3,3,1,18453,1.573782041,3,0,2,9226.5,13,3447056,183,10,1,6,23,7,4,2,6.5,91.5,5,11.5,5678,1419.5,0
20040211,76,78,1,251199,9.216907711,76,0,15,16746.6,55,44860124,555,448,13,21,197,23,5,15,3.666666667,37,29.86666667,13.13333333,17926,2987.666667,0
20040215,182,181,1,434457,-2.11414018,182,35,15,28963.8,115,26816925,27711,358,0,35,174,33,224,15,7.666666667,1847.4,23.86666667,11.6,61590,3421.666667,0
20040243,6,6,1,30234,-36.58592975,6,31,1,30234,23,11064313,518,48,3,3,48,5,27,1,23,518,48,48,5422,2711,0
20040254,64,66,1,313840,51.26733686,64,39,15,20922.66667,122,96760183,47229,2467,10,27,236,27,291,15,8.133333333,3148.6,164.4666667,15.73333333,21158,1627.538462,0
20040306,33,34,1,1236068,0.254409952,33,0,15,82404.53333,536,755299491,2358,13571,74,807,202,698,0,15,35.73333333,157.2,904.7333333,13.46666667,25828,12914,0
20040313,31,31,1,6419,7010.437763,31,0,13,493.7692308,0,0,0,19,0,0,0,0,0,13,0,0,1.461538462,0,0,0,0
20040317,43,43,1,92791,-31.87041847,43,0,11,8435.545455,57,45833922,1554,1147,25,25,122,35,18,11,5.181818182,141.2727273,104.2727273,11.09090909,3007,3007,0
20040334,4,4,1,21348,-6.177065767,4,15,3,7116,4,876724,22152,212,0,3,15,3,19,3,1.333333333,7384,70.66666667,5,5082,847,0
20040335,8,8,1,26629,5.693754929,8,0,3,8876.333333,142,34335220,151,306,0,9,5,6,4,3,47.33333333,50.33333333,102,1.666666667,1694,1694,0
20040401,96,95,1,771047,139.1044333,96,0,15,51403.13333,456,668662347,36712,6652,368,171,1114,324,220,15,30.4,2447.466667,443.4666667,74.26666667,66756,3513.473684,0
20040402,33,32,1,142528,137.4834839,33,6,12,11877.33333,131,277054852,2415,2490,1,40,114,20,36,12,10.91666667,201.25,207.5,9.5,2778,2778,0
20040403,10,10,1,21365,-83.02915984,10,0,5,4273,7,18398338,15839,242,0,4,22,2,2,5,1.4,3167.8,48.4,4.4,4304,4304,0
20040421,79,79,1,301452,-27.72062219,79,40,15,20096.8,109,130742609,81630,1633,14,51,279,53,98,15,7.266666667,5442,108.8666667,18.6,8401,2100.25,1
20040423,26,24,1,200812,69.72677928,26,28,13,15447.07692,65,25754107,3939,1254,12,34,184,42,153,13,5,303,96.46153846,14.15384615,3193,1596.5,0
20040444,86,85,1,1068410,1.233664043,86,0,15,71227.33333,0,2674224,271801,78,0,0,8,0,0,15,0,18120.06667,5.2,0.533333333,0,0,0
20040445,9,8,1,169763,11.32985986,9,28,3,56587.66667,1693,25440151,12326,27,8,18,57,23,60,3,564.3333333,4108.666667,9,19,0,0,1
20040452,48,48,1,349177,-5.207834422,48,0,15,23278.46667,181,400390092,46967,4107,157,49,471,129,299,15,12.06666667,3131.133333,273.8,31.4,54520,3894.285714,0
20040478,7,6,1,188516,8.198068068,7,30,3,62838.66667,782,32685509,11930,666,22,23,75,32,7,3,260.6666667,3976.666667,222,25,0,0,1
20040483,28,26,1,1179220,20.45649328,28,0,15,78614.66667,6308,1269110712,36704,14991,0,39,71,34,0,15,420.5333333,2446.933333,999.4,4.733333333,0,0,0
20040501,83,83,1,505153,-1.606404396,83,0,15,33676.86667,62,214175436,128956,2508,90,39,291,89,153,15,4.133333333,8597.066667,167.2,19.4,32276,4610.857143,0
20040508,7,7,1,35696,-19.30678507,7,0,5,7139.2,41,14490545,9681,196,7,6,31,10,3,5,8.2,1936.2,39.2,6.2,364,364,0
20040548,15,15,1,111762,57.46102432,15,43,8,13970.25,75,112481252,2689,1208,5,21,94,21,46,8,9.375,336.125,151,11.75,0,0,0
20040578,5,5,1,24245,6.33355331,5,0,3,8081.666667,65,26322352,606,350,0,3,15,2,17,3,21.66666667,202,116.6666667,5,0,0,0
20040584,21,22,1,128734,26.62436497,21,0,8,16091.75,50,101482868,5867,1082,20,12,122,24,51,8,6.25,733.375,135.25,15.25,0,0,0
20040618,163,161,1,368945,-341.1418721,163,29,12,30745.41667,195,405481428,44791,4614,93,152,489,136,1124,12,16.25,3732.583333,384.5,40.75,15314,3828.5,0
